customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,sessions_30d,campaign_clicks_30d,avg_discount_pct_180d
CUST01179,Dormant Customers,108,1,536.83,0,0.0,5,0,0.2
CUST01180,Champions,23,2,2328.54,2,1.0,2,1,0.255
CUST01181,Dormant Customers,137,1,296.32,0,0.0,2,0,0.3
CUST01182,Dormant Customers,108,1,520.96,0,0.0,8,0,0.39
CUST01183,New Customers,6,1,568.08,0,0.0,0,0,0.09
CUST01184,Champions,30,3,1606.64,0,0.0,5,1,0.213
CUST01185,Champions,23,2,1286.63,0,0.0,1,2,0.185
CUST01186,Loyal Customers,153,2,2183.8,0,0.0,1,0,0.235
CUST01187,Champions,26,3,1729.96,1,0.0,3,0,0.397
CUST01188,Discount Sensitive,92,2,688.52,1,0.5,14,3,0.57
CUST01189,Loyal Customers,161,2,2721.23,0,0.0,7,0,0.06
CUST01190,Champions,27,3,1339.05,0,0.0,3,0,0.34
CUST01191,Discount Sensitive,52,1,510.71,0,0.0,1,0,0.57
CUST01192,Champions,24,3,1408.4,0,0.0,11,0,0.14
CUST01193,Dormant Customers,457,0,0.0,0,0.0,0,0,0.0
CUST01194,Loyal Customers,85,2,1089.0,1,0.5,2,1,0.365
CUST01195,Dormant Customers,94,1,542.27,0,1.0,4,0,0.23
CUST01196,Loyal Customers,111,2,2239.79,0,0.5,9,1,0.285
CUST01197,Dormant Customers,77,2,406.22,0,0.0,3,3,0.46
CUST01198,Dormant Customers,31,1,592.73,1,0.0,5,0,0.32
CUST01199,Dormant Customers,359,0,0.0,0,0.0,1,0,0.0
CUST01200,Dormant Customers,58,1,524.27,0,0.0,5,1,0.02
CUST01201,Dormant Customers,158,1,842.85,0,0.0,7,0,0.23
CUST01202,Dormant Customers,132,1,650.67,0,0.0,10,3,0.3
CUST01203,Discount Sensitive,60,1,149.0,0,0.0,4,0,0.56
CUST01204,Dormant Customers,81,1,493.88,0,0.0,0,0,0.36
CUST01205,Dormant Customers,262,0,0.0,0,0.0,1,0,0.0
CUST01206,Dormant Customers,73,1,819.46,0,0.0,10,0,0.16
CUST01207,Dormant Customers,110,1,350.93,0,0.0,0,0,0.43
CUST01208,Loyal Customers,95,2,834.32,0,0.0,1,2,0.33
CUST01209,Dormant Customers,14,2,674.55,0,0.0,5,1,0.41
CUST01210,Dormant Customers,266,0,0.0,0,0.0,0,1,0.0
CUST01211,Champions,5,3,2452.85,2,0.333,8,1,0.407
CUST01212,Champions,20,2,2285.58,0,0.0,0,1,0.435
CUST01213,Dormant Customers,163,1,492.41,0,0.0,3,1,0.21
CUST01214,Dormant Customers,124,1,1069.42,0,0.0,2,0,0.25
CUST01215,Loyal Customers,80,2,1232.11,0,0.0,0,2,0.215
CUST01216,Dormant Customers,107,1,1022.33,0,0.0,10,2,0.35
CUST01217,Dormant Customers,163,1,630.07,0,0.0,6,0,0.26
CUST01218,New Customers,0,1,738.52,0,0.0,6,0,0.24
CUST01219,Loyal Customers,86,2,832.04,1,0.0,5,0,0.35
CUST01220,Dormant Customers,98,1,1095.74,0,0.0,1,0,0.23
CUST01221,New Customers,13,1,405.2,0,0.0,6,0,0.33
CUST01222,New Customers,18,1,1199.39,0,0.0,0,1,0.04
CUST01223,Loyal Customers,118,3,1444.4,0,0.0,1,0,0.387
CUST01224,Dormant Customers,33,1,1005.1,0,0.0,7,2,0.33
CUST01225,Dormant Customers,97,1,620.28,1,0.0,3,0,0.03
CUST01226,Champions,37,3,1546.94,1,0.667,6,0,0.333
CUST01227,Champions,43,3,1385.66,1,0.333,8,0,0.317
CUST01228,Dormant Customers,212,0,0.0,0,0.0,1,0,0.0
CUST01229,Dormant Customers,147,1,484.49,0,0.0,5,0,0.23
CUST01230,Dormant Customers,112,1,370.67,0,0.0,2,0,0.24
CUST01231,Dormant Customers,226,0,0.0,0,0.0,0,0,0.0
CUST01232,Dormant Customers,183,0,0.0,0,0.0,8,0,0.0
CUST01233,Dormant Customers,64,1,551.18,0,0.0,8,0,0.29
CUST01234,Loyal Customers,115,2,1809.4,0,0.0,3,1,0.215
CUST01235,Dormant Customers,161,1,522.53,0,0.0,3,1,0.15
CUST01236,Loyal Customers,6,3,971.97,0,0.0,8,0,0.31
CUST01237,Loyal Customers,103,2,1243.5,0,0.0,1,0,0.325
CUST01238,Loyal Customers,68,3,3438.43,1,0.0,1,1,0.253
CUST01239,Dormant Customers,193,0,0.0,0,0.0,7,0,0.0
CUST01240,New Customers,19,1,434.11,0,0.0,10,2,0.34
CUST01241,Dormant Customers,38,1,185.08,0,0.0,9,0,0.28
CUST01242,Champions,29,5,6982.41,1,0.0,0,2,0.262
CUST01243,Loyal Customers,74,3,1470.48,0,0.0,8,0,0.297
CUST01244,Champions,34,2,2233.4,1,0.0,7,0,0.21
CUST01245,Dormant Customers,255,0,0.0,0,0.0,2,0,0.0
CUST01246,Dormant Customers,262,0,0.0,0,0.0,1,3,0.0
CUST01247,New Customers,3,1,1439.66,1,0.0,12,2,0.24
CUST01248,Dormant Customers,103,1,1386.38,0,0.0,5,1,0.31
CUST01249,Loyal Customers,57,4,2733.47,0,0.0,12,4,0.203
CUST01250,Dormant Customers,175,1,612.27,0,0.0,0,2,0.34
CUST01251,Dormant Customers,52,1,420.63,0,0.0,3,1,0.38
CUST01252,Champions,38,2,2038.93,0,0.0,1,0,0.245
CUST01253,Loyal Customers,99,2,2035.62,0,0.0,13,1,0.15
CUST01254,Loyal Customers,76,2,2465.71,1,0.0,3,0,0.445
CUST01255,High Value But Unhappy,78,1,2060.75,1,0.0,8,0,0.11
CUST01256,Dormant Customers,286,0,0.0,0,0.0,3,1,0.0
CUST01257,Loyal Customers,27,2,765.27,1,0.5,4,0,0.28
CUST01258,Dormant Customers,250,0,0.0,0,0.0,7,0,0.0
CUST01259,Dormant Customers,94,1,694.35,1,1.0,0,0,0.32
CUST01260,New Customers,9,1,913.67,0,0.0,4,0,0.02
CUST01261,New Customers,18,1,345.05,0,0.0,1,0,0.28
CUST01262,New Customers,25,1,195.09,0,0.0,11,2,0.57
CUST01263,Champions,32,4,2970.8,1,0.25,5,1,0.307
CUST01264,Dormant Customers,51,1,2114.74,0,0.0,6,1,0.34
CUST01265,Champions,15,2,1398.17,0,0.0,12,0,0.42
CUST01266,Loyal Customers,51,3,2447.06,0,0.0,8,0,0.137
CUST01267,Loyal Customers,58,2,769.57,1,0.0,2,1,0.25
CUST01268,New Customers,19,1,471.22,1,1.0,5,2,0.06
CUST01269,Dormant Customers,57,1,534.09,0,0.0,4,1,0.08
CUST01270,Dormant Customers,57,1,309.87,1,0.0,4,0,0.43
CUST01271,New Customers,12,1,529.98,0,0.0,8,0,0.31
CUST01272,Dormant Customers,44,1,1860.0,0,0.0,1,0,0.27
CUST01273,Dormant Customers,149,1,1219.74,0,0.0,1,0,0.37
CUST01274,Loyal Customers,25,2,802.94,0,0.0,15,0,0.415
CUST01275,Champions,34,3,2647.93,0,0.0,14,2,0.267
CUST01276,Dormant Customers,120,1,412.12,0,0.0,3,0,0.4
CUST01277,Dormant Customers,99,1,732.91,0,0.0,6,2,0.34
CUST01278,Loyal Customers,65,2,791.53,0,0.0,1,0,0.225
CUST01279,Dormant Customers,101,1,1494.42,0,1.0,3,1,0.35
CUST01280,Champions,35,4,3888.23,0,0.0,5,0,0.247
CUST01281,Dormant Customers,215,0,0.0,0,0.0,4,0,0.0
CUST01282,Dormant Customers,78,1,499.65,1,0.0,5,0,0.2
CUST01283,Champions,40,8,5650.74,1,0.125,7,0,0.328
CUST01284,Dormant Customers,192,0,0.0,0,0.0,1,0,0.0
CUST01285,Loyal Customers,124,2,938.91,0,0.0,3,0,0.32
CUST01286,Dormant Customers,226,0,0.0,0,0.0,2,0,0.0
CUST01287,Loyal Customers,89,2,1153.33,0,0.0,3,0,0.46
CUST01288,Dormant Customers,132,1,486.14,0,0.0,0,0,0.38
CUST01289,New Customers,3,1,742.76,0,0.0,9,2,0.18
CUST01290,Loyal Customers,53,2,1164.42,0,0.0,9,0,0.26
CUST01291,Dormant Customers,193,0,0.0,0,0.0,3,0,0.0
CUST01292,Champions,41,2,2412.52,0,0.0,3,0,0.155
CUST01293,Loyal Customers,15,2,866.63,0,0.0,0,0,0.38
CUST01294,New Customers,3,1,750.26,0,0.0,9,0,0.45
CUST01295,Loyal Customers,121,3,1979.11,0,0.333,11,0,0.14
CUST01296,New Customers,16,1,416.31,0,0.0,2,0,0.41
CUST01297,Champions,2,4,1798.57,1,0.0,6,0,0.27
CUST01298,Dormant Customers,329,0,0.0,0,0.0,0,0,0.0
CUST01299,Dormant Customers,171,1,840.54,0,0.0,8,0,0.07
CUST01300,Champions,46,4,1939.2,1,0.0,10,0,0.367
CUST01301,Loyal Customers,85,2,884.57,0,0.0,4,0,0.325
CUST01302,Champions,1,5,3420.38,0,0.0,8,2,0.292
CUST01303,New Customers,20,1,844.74,1,0.0,3,0,0.18
CUST01304,Loyal Customers,27,2,1145.58,0,0.0,8,0,0.17
CUST01305,Dormant Customers,50,1,311.4,0,0.0,8,0,0.45
CUST01306,Loyal Customers,54,2,3337.79,0,0.0,2,2,0.205
CUST01307,Dormant Customers,234,0,0.0,0,0.0,4,2,0.0
CUST01308,Dormant Customers,119,1,380.96,0,0.0,5,1,0.27
CUST01309,Loyal Customers,73,3,1704.79,0,0.0,2,0,0.423
CUST01310,Loyal Customers,139,2,1213.35,0,0.0,8,1,0.405
CUST01311,Loyal Customers,43,2,1069.71,0,0.0,1,0,0.37
CUST01312,Champions,14,2,1611.51,0,0.0,5,0,0.275
CUST01313,Champions,4,2,1457.68,0,0.0,6,0,0.23
CUST01314,Loyal Customers,1,2,1066.73,0,0.0,5,0,0.28
CUST01315,Dormant Customers,222,0,0.0,0,0.0,1,0,0.0
CUST01316,Dormant Customers,120,1,407.44,0,0.0,13,2,0.25
CUST01317,Dormant Customers,256,0,0.0,0,0.0,1,0,0.0
CUST01318,Dormant Customers,130,1,396.5,0,0.0,2,1,0.13
CUST01319,Dormant Customers,111,1,336.29,0,0.0,10,1,0.48
CUST01320,Dormant Customers,150,1,500.0,0,0.0,6,1,0.11
CUST01321,Loyal Customers,99,5,1878.1,0,0.0,12,2,0.36
CUST01322,Dormant Customers,96,1,564.8,0,0.0,2,0,0.17
CUST01323,Dormant Customers,276,0,0.0,0,0.0,3,0,0.0
CUST01324,Dormant Customers,227,0,0.0,0,0.0,1,1,0.0
CUST01325,Dormant Customers,186,0,0.0,0,0.0,1,0,0.0
CUST01326,Dormant Customers,131,1,1411.39,0,0.0,3,0,0.29
CUST01327,Loyal Customers,83,3,3429.24,0,0.0,10,2,0.14
CUST01328,Loyal Customers,54,2,2001.3,0,0.0,5,0,0.235
CUST01329,Loyal Customers,61,3,1252.03,0,0.333,5,0,0.287
CUST01330,Champions,3,3,2794.39,0,0.0,6,0,0.233
CUST01331,Champions,14,3,1877.49,1,0.0,10,1,0.227
CUST01332,Champions,17,4,3364.3,0,0.0,7,0,0.28
CUST01333,Dormant Customers,47,1,420.65,0,0.0,2,1,0.18
CUST01334,Dormant Customers,160,1,976.5,0,0.0,1,0,0.03
CUST01335,Loyal Customers,75,2,2371.6,1,0.0,6,0,0.26
CUST01336,Loyal Customers,1,2,910.67,0,0.0,0,0,0.23
CUST01337,Dormant Customers,49,1,793.95,0,0.0,14,1,0.32
CUST01338,New Customers,7,1,232.88,1,1.0,14,0,0.43
CUST01339,Dormant Customers,162,1,450.33,0,0.0,3,0,0.26
CUST01340,Dormant Customers,76,1,624.33,0,0.0,5,0,0.07
CUST01341,Dormant Customers,38,1,395.13,0,0.0,5,0,0.23
CUST01342,Loyal Customers,84,2,1049.9,0,0.0,10,0,0.25
CUST01343,Loyal Customers,4,3,1079.78,0,0.0,3,0,0.173
CUST01344,Dormant Customers,395,0,0.0,0,0.0,3,0,0.0
CUST01345,Dormant Customers,38,1,2465.11,0,0.0,7,0,0.26
CUST01346,Champions,38,3,2127.53,0,0.0,5,1,0.29
CUST01347,Dormant Customers,128,1,316.63,0,0.0,3,0,0.39
CUST01348,Dormant Customers,140,1,659.62,0,0.0,3,0,0.23
CUST01349,Loyal Customers,83,2,2446.67,0,0.0,0,2,0.205
CUST01350,Dormant Customers,190,0,0.0,0,0.0,1,0,0.0
CUST01351,New Customers,30,1,542.87,1,1.0,7,0,0.42
CUST01352,Loyal Customers,123,2,900.07,0,0.5,1,0,0.415
CUST01353,Dormant Customers,73,1,597.26,1,0.0,1,1,0.23
CUST01354,Loyal Customers,2,2,1041.99,1,0.0,10,0,0.355
CUST01355,Dormant Customers,88,1,547.04,0,0.0,2,0,0.3
CUST01356,Dormant Customers,42,1,287.51,1,0.0,0,0,0.27
CUST01357,Discount Sensitive,126,1,230.99,0,0.0,2,0,0.56
CUST01358,New Customers,18,1,862.52,0,0.0,14,3,0.32
CUST01359,Loyal Customers,106,2,1016.94,0,0.0,3,1,0.345
CUST01360,Dormant Customers,160,1,306.65,0,0.0,6,2,0.3
CUST01361,New Customers,5,1,805.77,0,0.0,6,0,0.21
CUST01362,Dormant Customers,80,1,378.18,0,0.0,16,1,0.35
CUST01363,Dormant Customers,83,1,454.39,0,0.0,7,2,0.14
CUST01364,Dormant Customers,148,1,1261.0,0,0.0,3,0,0.2
CUST01365,Dormant Customers,247,0,0.0,0,0.0,1,0,0.0
CUST01366,Discount Sensitive,98,1,149.0,0,0.0,4,0,0.53
CUST01367,Dormant Customers,56,1,363.62,1,0.0,8,1,0.23
CUST01368,Dormant Customers,308,0,0.0,0,0.0,8,3,0.0
CUST01369,New Customers,24,1,477.43,1,1.0,10,2,0.2
CUST01370,Loyal Customers,161,2,1246.04,0,0.0,2,0,0.215
CUST01371,Champions,8,2,2334.49,1,0.0,6,0,0.225
CUST01372,Dormant Customers,71,1,366.8,1,1.0,5,0,0.1
CUST01373,Discount Sensitive,45,1,291.54,0,0.0,4,0,0.6
CUST01374,Dormant Customers,88,1,282.0,0,0.0,5,0,0.19
CUST01375,Loyal Customers,64,2,1131.64,0,0.0,4,3,0.245
CUST01376,Dormant Customers,34,1,541.57,0,0.0,6,0,0.02
CUST01377,New Customers,9,1,387.27,1,0.0,10,0,0.39
CUST01378,Dormant Customers,117,1,348.74,0,0.0,14,0,0.16
CUST01379,Dormant Customers,186,0,0.0,0,0.0,6,1,0.0
CUST01380,Loyal Customers,44,2,729.75,0,0.0,1,1,0.285
CUST01381,Champions,2,6,4149.83,0,0.0,11,3,0.253
CUST01382,Loyal Customers,4,2,987.37,1,0.5,5,1,0.19
CUST01383,Champions,13,3,1697.28,1,0.0,14,0,0.203
CUST01384,Loyal Customers,145,2,3420.26,0,0.5,5,0,0.19
CUST01385,Champions,0,3,1753.84,1,0.333,10,4,0.367
CUST01386,Champions,14,4,5346.15,1,0.25,5,0,0.213
CUST01387,Dormant Customers,128,1,785.68,0,0.0,2,0,0.27
CUST01388,Dormant Customers,70,1,2996.98,0,0.0,1,0,0.25
CUST01389,Loyal Customers,70,2,1396.82,0,0.0,5,2,0.11
CUST01390,Champions,9,2,1232.27,0,0.0,11,1,0.12
CUST01391,Dormant Customers,94,1,972.01,0,0.0,11,1,0.2
CUST01392,New Customers,16,1,1415.53,0,0.0,2,1,0.25
CUST01393,Dormant Customers,85,1,493.02,0,0.0,0,1,0.28
CUST01394,Champions,16,2,1313.81,0,0.0,15,1,0.365
CUST01395,Champions,32,4,3708.11,0,0.0,4,0,0.307
CUST01396,Dormant Customers,127,1,826.44,0,0.0,2,0,0.35
CUST01397,Champions,4,4,4264.14,0,0.0,12,0,0.165
CUST01398,Dormant Customers,57,1,1672.19,1,1.0,6,0,0.12
CUST01399,Champions,19,4,2045.41,1,0.25,10,1,0.305
CUST01400,Dormant Customers,134,1,328.61,0,0.0,1,0,0.15
CUST01401,Loyal Customers,75,2,1991.48,0,0.0,3,0,0.19
CUST01402,Dormant Customers,254,0,0.0,0,0.0,0,2,0.0
CUST01403,Dormant Customers,329,0,0.0,0,0.0,1,0,0.0
CUST01404,Dormant Customers,202,0,0.0,0,0.0,12,1,0.0
CUST01405,Dormant Customers,140,1,1013.03,0,0.0,2,0,0.33
CUST01406,Dormant Customers,222,0,0.0,0,0.0,2,0,0.0
CUST01407,Dormant Customers,139,1,709.73,0,0.0,3,0,0.14
CUST01408,Dormant Customers,307,0,0.0,0,0.0,0,0,0.0
CUST01409,Loyal Customers,26,3,1087.52,0,0.0,1,0,0.447
CUST01410,At Risk,146,2,670.94,0,0.0,11,0,0.34
CUST01411,Dormant Customers,183,0,0.0,0,0.0,0,0,0.0
CUST01412,Dormant Customers,91,1,348.68,0,0.0,9,0,0.34
CUST01413,Dormant Customers,234,0,0.0,0,0.0,2,0,0.0
CUST01414,New Customers,30,1,453.66,1,0.0,10,1,0.34
CUST01415,New Customers,9,1,509.5,0,0.0,9,0,0.29
CUST01416,Loyal Customers,50,3,2785.86,3,0.667,11,2,0.223
CUST01417,Dormant Customers,149,1,461.24,0,0.0,3,0,0.42
CUST01418,Dormant Customers,176,1,785.78,0,0.0,10,1,0.31
CUST01419,Dormant Customers,41,1,1111.02,0,0.0,1,0,0.21
CUST01420,Loyal Customers,67,3,2895.91,1,0.0,14,1,0.353
CUST01421,Dormant Customers,46,1,1155.37,1,1.0,16,0,0.25
CUST01422,Loyal Customers,58,3,1353.3,1,0.333,3,0,0.2
CUST01423,Loyal Customers,41,2,840.35,0,0.0,5,0,0.29
CUST01424,Dormant Customers,93,1,2318.97,0,0.0,3,0,0.43
CUST01425,Dormant Customers,48,1,1148.76,0,0.0,3,1,0.32
CUST01426,New Customers,24,1,872.32,0,0.0,8,0,0.28
CUST01427,Champions,5,4,2185.26,2,0.0,11,2,0.4
CUST01428,Dormant Customers,51,1,888.61,1,1.0,15,1,0.41
CUST01429,Loyal Customers,53,2,1434.61,0,0.0,4,2,0.34
CUST01430,Champions,5,3,2362.84,3,0.333,11,0,0.267
CUST01431,New Customers,12,1,903.63,1,1.0,6,1,0.12
CUST01432,Dormant Customers,102,1,410.51,0,0.0,2,0,0.25
CUST01433,Loyal Customers,108,2,1057.64,0,0.5,8,0,0.35
CUST01434,Champions,5,4,1436.17,1,0.25,6,0,0.453
CUST01435,Dormant Customers,186,0,0.0,0,0.0,0,0,0.0
CUST01436,Champions,20,2,2235.76,0,0.0,18,1,0.31
CUST01437,Dormant Customers,246,0,0.0,0,0.0,2,0,0.0
CUST01438,Loyal Customers,157,2,2087.95,0,0.0,0,0,0.305
CUST01439,Champions,0,3,4431.7,1,0.0,7,0,0.2
CUST01440,Champions,6,3,3177.64,1,0.0,3,0,0.283
CUST01441,Dormant Customers,322,0,0.0,0,0.0,1,2,0.0
CUST01442,Loyal Customers,105,3,2184.02,0,0.333,9,1,0.217
CUST01443,Champions,20,3,3298.22,0,0.0,1,0,0.247
CUST01444,Loyal Customers,32,2,1096.85,0,0.0,2,1,0.375
CUST01445,Loyal Customers,115,2,1969.1,0,0.5,2,0,0.305
CUST01446,Dormant Customers,132,1,789.48,0,0.0,5,0,0.03
CUST01447,New Customers,18,1,1665.94,0,0.0,13,0,0.13
CUST01448,Dormant Customers,233,0,0.0,0,0.0,1,0,0.0
CUST01449,Loyal Customers,3,2,874.09,1,0.0,5,2,0.315
CUST01450,Loyal Customers,126,2,1429.2,0,0.5,2,0,0.105
CUST01451,Dormant Customers,34,1,1506.43,1,0.0,13,0,0.41
CUST01452,Dormant Customers,116,1,1448.27,0,0.0,10,0,0.42
CUST01453,Loyal Customers,82,2,1354.88,0,0.0,7,1,0.225
CUST01454,Loyal Customers,70,3,2311.47,0,0.0,2,2,0.317
CUST01455,Dormant Customers,335,0,0.0,0,0.0,0,0,0.0
CUST01456,New Customers,17,1,1158.71,1,0.0,7,0,0.2
CUST01457,Dormant Customers,248,0,0.0,0,0.0,0,0,0.0
CUST01458,Dormant Customers,52,1,1462.88,0,0.0,1,0,0.13
CUST01459,Loyal Customers,68,3,1869.62,0,0.0,4,0,0.193
CUST01460,Loyal Customers,128,3,1836.58,0,0.0,4,0,0.173
CUST01461,Loyal Customers,107,2,1214.31,0,0.0,3,0,0.29
CUST01462,Dormant Customers,80,1,388.39,0,0.0,3,0,0.21
CUST01463,Dormant Customers,356,0,0.0,0,0.0,1,0,0.0
CUST01464,Champions,42,2,1743.4,0,0.0,13,3,0.25
CUST01465,Dormant Customers,10,2,670.57,0,0.0,16,0,0.335
CUST01466,Loyal Customers,56,2,1494.87,0,0.0,2,1,0.185
CUST01467,At Risk,89,2,649.13,0,0.0,5,0,0.29
CUST01468,Dormant Customers,166,1,1034.31,0,0.0,4,0,0.38
CUST01469,Dormant Customers,44,1,1313.43,0,0.0,0,1,0.17
CUST01470,Dormant Customers,241,0,0.0,0,0.0,1,0,0.0
CUST01471,Loyal Customers,77,4,2450.75,0,0.0,8,0,0.36
CUST01472,Champions,0,4,2039.77,1,0.0,3,1,0.305
CUST01473,Loyal Customers,48,3,2475.68,0,0.0,5,1,0.26
CUST01474,Loyal Customers,61,2,959.29,2,0.5,8,0,0.205
CUST01475,Dormant Customers,114,1,650.36,0,0.0,0,0,0.27
CUST01476,Dormant Customers,127,1,370.67,0,0.0,0,0,0.27
CUST01477,Loyal Customers,55,3,1828.06,0,0.0,3,2,0.37
CUST01478,Champions,40,3,3159.76,0,0.0,10,0,0.143
CUST01479,Champions,42,4,1777.74,0,0.0,0,1,0.427
CUST01480,Dormant Customers,347,0,0.0,0,0.0,3,0,0.0
CUST01481,Loyal Customers,122,2,1650.56,0,0.0,4,1,0.34
CUST01482,Loyal Customers,158,2,1073.55,0,0.0,1,1,0.29
CUST01483,Loyal Customers,7,2,783.94,0,0.5,5,0,0.34
CUST01484,At Risk,111,1,568.21,0,0.0,1,0,0.25
CUST01485,Loyal Customers,69,3,2973.96,0,0.333,6,1,0.2
CUST01486,Dormant Customers,48,1,770.52,0,0.0,5,0,0.23
CUST01487,Dormant Customers,232,0,0.0,0,0.0,1,1,0.0
CUST01488,Champions,33,3,1749.42,1,0.333,14,2,0.297
CUST01489,Champions,41,4,5287.87,1,0.0,9,0,0.253
CUST01490,Loyal Customers,122,2,1360.72,0,0.0,3,0,0.285
CUST01491,Loyal Customers,87,2,1889.89,0,0.0,6,0,0.245
CUST01492,Loyal Customers,62,2,2179.26,1,0.0,10,0,0.12
CUST01493,Loyal Customers,10,2,807.45,0,0.0,0,0,0.26
CUST01494,Dormant Customers,265,0,0.0,0,0.0,1,1,0.0
CUST01495,Loyal Customers,89,3,2084.73,1,0.0,0,0,0.26
CUST01496,New Customers,16,1,662.11,0,0.0,9,3,0.3
CUST01497,Champions,35,4,2041.04,1,0.25,9,0,0.39
CUST01498,Champions,12,4,3245.47,1,0.0,14,0,0.133
CUST01499,At Risk,133,1,1510.54,0,0.0,3,0,0.25
CUST01500,At Risk,95,1,269.54,0,0.0,8,0,0.34
CUST01501,Discount Sensitive,66,2,646.43,2,0.0,6,0,0.51
CUST01502,Loyal Customers,80,2,1331.42,0,0.5,15,1,0.205
CUST01503,At Risk,90,1,367.27,0,0.0,8,0,0.33
CUST01504,At Risk,152,1,588.35,0,1.0,0,1,0.31
CUST01505,Dormant Customers,64,1,608.83,0,0.0,2,2,0.4
CUST01506,At Risk,140,1,318.41,0,0.0,4,0,0.4
CUST01507,Loyal Customers,125,2,2311.37,0,0.5,5,0,0.19
CUST01508,New Customers,3,1,845.65,0,0.0,10,4,0.26
CUST01509,Champions,6,3,1236.7,1,0.333,17,0,0.37
CUST01510,Loyal Customers,132,2,1667.1,0,0.0,7,2,0.315
CUST01511,Loyal Customers,88,4,2601.14,0,0.0,11,1,0.135
CUST01512,Dormant Customers,43,1,703.24,1,0.0,3,0,0.23
CUST01513,At Risk,131,1,1062.28,0,0.0,0,0,0.41
CUST01514,Loyal Customers,82,3,1466.5,0,0.0,5,3,0.233
CUST01515,Loyal Customers,96,3,3057.74,0,0.0,4,0,0.217
CUST01516,At Risk,172,1,421.68,0,0.0,15,2,0.41
CUST01517,At Risk,87,1,628.81,0,0.0,4,0,0.19
CUST01518,Dormant Customers,485,0,0.0,0,0.0,1,0,0.0
CUST01519,Loyal Customers,105,3,3216.75,0,0.0,0,0,0.167
CUST01520,New Customers,19,1,333.93,0,0.0,10,0,0.18
CUST01521,Loyal Customers,10,2,1070.14,0,0.0,2,0,0.2
CUST01522,Dormant Customers,68,1,882.29,0,0.0,2,1,0.33
CUST01523,Champions,15,4,3702.28,1,0.25,1,1,0.328
CUST01524,New Customers,19,1,2078.4,1,0.0,5,1,0.0
CUST01525,Loyal Customers,56,2,1514.06,0,0.0,1,0,0.235
CUST01526,Champions,9,2,2585.39,2,0.5,7,2,0.265
CUST01527,Dormant Customers,326,0,0.0,0,0.0,1,1,0.0
CUST01528,Discount Sensitive,105,1,424.84,0,0.0,13,0,0.55
CUST01529,Dormant Customers,194,0,0.0,0,0.0,0,0,0.0
CUST01530,Dormant Customers,182,0,0.0,0,0.0,7,2,0.0
CUST01531,Dormant Customers,222,0,0.0,0,0.0,3,1,0.0
CUST01532,At Risk,159,1,776.24,0,0.0,6,1,0.25
CUST01533,At Risk,167,1,697.43,0,0.0,6,0,0.21
CUST01534,New Customers,22,1,416.32,0,0.0,7,0,0.24
CUST01535,Champions,8,5,2197.52,0,0.2,9,4,0.422
CUST01536,New Customers,7,1,1059.82,1,0.0,2,0,0.3
CUST01537,At Risk,123,1,355.81,0,0.0,3,0,0.32
CUST01538,Dormant Customers,80,1,346.25,0,0.0,8,1,0.32
CUST01539,At Risk,158,1,643.65,0,0.0,0,0,0.27
CUST01540,Dormant Customers,195,0,0.0,0,0.0,4,1,0.0
CUST01541,Dormant Customers,64,1,626.47,0,0.0,5,0,0.36
CUST01542,New Customers,4,1,382.91,0,0.0,15,0,0.58
CUST01543,At Risk,131,1,1270.64,0,0.0,8,2,0.3
CUST01544,Loyal Customers,113,2,1196.51,0,0.0,11,2,0.37
CUST01545,At Risk,106,1,806.94,0,0.0,4,0,0.16
CUST01546,Dormant Customers,22,2,599.02,2,0.0,4,1,0.42
CUST01547,Loyal Customers,99,2,881.65,0,0.0,4,1,0.275
CUST01548,Dormant Customers,49,1,497.12,0,0.0,2,0,0.21
CUST01549,At Risk,167,1,708.07,0,0.0,15,0,0.24
CUST01550,Loyal Customers,109,4,1841.6,0,0.0,5,0,0.27
CUST01551,Dormant Customers,69,1,674.67,0,0.0,11,0,0.24
CUST01552,Loyal Customers,108,2,999.14,0,0.0,3,0,0.355
CUST01553,At Risk,153,1,381.8,0,0.0,4,1,0.25
CUST01554,Loyal Customers,75,2,2807.29,0,0.0,8,1,0.315
CUST01555,New Customers,30,1,329.17,1,0.0,5,2,0.28
CUST01556,Loyal Customers,37,2,729.47,0,0.0,1,2,0.27
CUST01557,Dormant Customers,41,1,452.3,0,0.0,9,0,0.19
CUST01558,Dormant Customers,210,0,0.0,0,0.0,1,0,0.0
CUST01559,Loyal Customers,93,3,1317.97,1,0.333,5,2,0.347
CUST01560,Loyal Customers,8,2,1018.83,0,0.5,14,2,0.345
CUST01561,At Risk,153,1,567.89,0,0.0,5,3,0.21
CUST01562,Loyal Customers,51,2,1271.3,1,0.5,17,0,0.25
CUST01563,Champions,20,2,1279.74,1,0.5,0,0,0.07
CUST01564,Dormant Customers,236,0,0.0,0,0.0,1,0,0.0
CUST01565,Dormant Customers,41,1,659.77,0,0.0,4,1,0.27
CUST01566,New Customers,5,1,486.05,0,0.0,0,0,0.35
CUST01567,Dormant Customers,345,0,0.0,0,0.0,3,1,0.0
CUST01568,At Risk,178,1,831.95,0,0.0,2,0,0.14
CUST01569,Dormant Customers,81,1,1205.91,0,0.0,20,0,0.17
CUST01570,At Risk,144,2,551.33,0,0.0,2,0,0.41
CUST01571,Dormant Customers,253,0,0.0,0,0.0,1,1,0.0
